,site,metric,param_index,run_index,indexes,accuracies,false_negatives,average_f1,1_avg_f1,1_best_f1,2_avg_f1,2_best_f1,3_avg_f1,3_best_f1,4_avg_f1,4_best_f1
0,npp_c_cali,0.6956521739130435,2,2,['0'],[0.9262048192771084],[10],0.2155956176272619,0.1900091594231866,0.1943573667711599,0.5829044661342798,0.6956521739130435,0.04012066365007542,0.061538461538461535,0.04934818130150611,0.05882352941176471
1,npp_c_grav,0.7581699346405228,4,2,['0'],[0.9451038575667656],[30],0.4294582817513606,0.46107869562919507,0.6171428571428572,0.6898045083042051,0.7121951219512196,0.089645518859002,0.202020202020202,0.47730440421304005,0.7581699346405228
2,npp_c_sand,0.7228915662650602,4,3,['0'],[0.9304084720121027],[31],0.3762917384786848,0.4954452508001134,0.6628571428571428,0.6575072761513439,0.6694915254237288,0.06219143175664915,0.14285714285714288,0.290022995206633,0.7228915662650602
3,npp_g_basn,0.7580645161290321,4,3,['0'],[0.8684210526315791],[20],0.7123816357934603,0.6878024539860897,0.7184466019417476,0.7321812756723243,0.7445652173913044,0.6797352999086304,0.7348242811501597,0.7498075136067968,0.7580645161290321
4,npp_g_ibpe,0.7899543378995434,4,2,['2'],[0.8651026392961877],[11],0.7552489404849455,0.7451139169526219,0.7699316628701596,0.7433172390069159,0.7565011820330969,0.7479599006318992,0.7860465116279071,0.7846047053483453,0.7899543378995434
5,npp_g_summ,0.4840764331210192,2,2,['0'],[0.8815789473684209],[7],0.12871639048459876,0.13225071225071225,0.19230769230769232,0.3091848979968615,0.4840764331210192,0.04412238325281803,0.04444444444444445,0.029307568438003223,0.04444444444444445
6,npp_m_nort,0.8262108262108262,4,3,['0'],[0.910948905109489],[23],0.7018789908444658,0.6860977607780162,0.7071240105540897,0.7661194034134119,0.7738693467336684,0.5497150542887063,0.7423822714681441,0.8055837448977291,0.8262108262108262
7,npp_m_rabb,0.8208469055374592,2,1,['0'],[0.8950381679389313],[9],0.7979460703477477,0.7884070294784581,0.8125,0.794248293089074,0.8208469055374592,0.8016624928317934,0.8104575163398693,0.8074664659916652,0.8122866894197952
8,npp_m_well,0.823529411764706,4,1,['0'],[0.8982300884955752],[13],0.7766775825395915,0.7505128462928906,0.8009708737864079,0.7904926691099549,0.7971360381861574,0.7727811659952372,0.7941176470588235,0.7929236487602839,0.823529411764706
9,npp_p_coll,0.8141962421711899,4,3,['1'],[0.8698830409356725],[12],0.7766969615291109,0.7720372548859425,0.7803837953091685,0.8004177193693232,0.8112449799196786,0.7222837179667166,0.7499999999999999,0.8120491538944616,0.8141962421711899
10,npp_p_smal,0.8555858310626703,4,3,['1'],[0.8729016786570744],[11],0.8103381150726129,0.7920041233951288,0.8041237113402061,0.8286546079839798,0.8421052631578947,0.7708312128922815,0.8091603053435114,0.8498625160190612,0.8555858310626703
11,npp_p_tobo,0.8268156424581007,4,2,['0'],[0.9012738853503184],[25],0.7656579917632863,0.7295099940697138,0.744336569579288,0.7878454224930586,0.7942857142857143,0.7429172905796692,0.7942028985507246,0.8023592599107038,0.8268156424581007
12,npp_t_east,0.7853658536585366,4,1,['0'],[0.8711566617862372],[10],0.7075013368603309,0.704244624966714,0.7247191011235955,0.7272387854828968,0.7384615384615384,0.6325674325674325,0.6666666666666666,0.7659545044242804,0.7853658536585366
13,npp_t_tayl,0.8356164383561644,4,1,['0'],[0.8944281524926686],[14],0.7578771303939567,0.7252670320450999,0.7306666666666667,0.7744618696699096,0.7974947807933195,0.7115531668452076,0.7821782178217822,0.8202264530156095,0.8356164383561644
14,npp_t_west,0.7763496143958869,4,1,['0'],[0.8726207906295754],[15],0.737440219863438,0.7192642193000728,0.751918158567775,0.7358048525332798,0.7576470588235293,0.7280215531625686,0.7452054794520548,0.7666702544578304,0.7763496143958869
