,site,metric,param_index,run_index,indexes,accuracies,false_negatives,average_f1,1_avg_f1,1_best_f1,2_avg_f1,2_best_f1,3_avg_f1,3_best_f1,4_avg_f1,4_best_f1
0,npp_c_cali,0.12820512820512822,3,3,"['ensemble_or', 'ensemble_uniq_or']","[0.8975903614457831, 0.8975903614457831]","[61, 61]",0.04742236664909471,0.046354758119464,0.08108108108108107,0.02884748102139406,0.05797101449275361,0.09473305713067441,0.12820512820512822,0.01975417032484636,0.02985074626865672
1,npp_c_grav,0.25421133231240434,2,2,"['ensemble_or', 'ensemble_uniq_or']","[0.2774480712166172, 0.2774480712166172]","[5, 5]",0.13470049131610815,0.24128401700783705,0.2436260623229462,0.2473387367870616,0.25421133231240434,0.04301075268817203,0.1290322580645161,0.007168458781362009,0.021505376344086027
2,npp_c_sand,0.25,2,1,"['ensemble_or', 'ensemble_uniq_or']","[0.27382753403933435, 0.27382753403933435]","[11, 11]",0.1502322927489668,0.24553605348738383,0.2464183381088825,0.24615559140869214,0.25,0.10923752609979119,0.2435020519835841,0.0,0.0
3,npp_g_basn,0.3979591836734695,3,2,"['ensemble_or', 'ensemble_uniq_or']","[0.30994152046783624, 0.30994152046783624]","[5, 5]",0.3917479751300013,0.3883557586261173,0.3911439114391144,0.3935617435617436,0.3944444444444444,0.3936366950894796,0.3979591836734695,0.3914377032426648,0.3979591836734695
4,npp_g_ibpe,0.4345738295318128,2,3,"['ensemble_or', 'ensemble_uniq_or']","[0.3093841642228739, 0.3093841642228739]","[3, 3]",0.41939546426434643,0.41783123001612704,0.4268867924528301,0.42466752307519,0.4345738295318128,0.4110797889120054,0.41322314049586784,0.42400331505406325,0.4285714285714287
5,npp_g_summ,0.1377049180327869,1,3,"['ensemble_or', 'ensemble_uniq_or']","[0.2309941520467836, 0.2309941520467836]","[3, 3]",0.07297756879589799,0.12612184642464325,0.1377049180327869,0.12382371726634021,0.1377049180327869,0.04196471149260848,0.12589413447782544,0.0,0.0
6,npp_m_nort,0.4153005464480874,3,3,"['ensemble_or', 'ensemble_uniq_or']","[0.3751824817518248, 0.3751824817518248]","[16, 16]",0.41167028708306536,0.4116875516177004,0.41475826972010177,0.4140998318329307,0.41475826972010177,0.40848559017837394,0.4153005464480874,0.4124081747032567,0.4153005464480874
7,npp_m_rabb,0.4596050269299821,1,2,"['ensemble_or', 'ensemble_uniq_or']","[0.4320754716981132, 0.4320754716981132]","[7, 7]",0.41835749796636174,0.42759447004392964,0.4596050269299821,0.4178232458995963,0.43017656500802576,0.41972029321300425,0.4272151898734178,0.4082919827089165,0.4128440366972477
8,npp_m_well,0.4302477183833117,1,2,"['ensemble_or', 'ensemble_uniq_or']","[0.3554572271386431, 0.3554572271386431]","[9, 9]",0.4151297563267728,0.4137890908626575,0.4302477183833117,0.41234934264889883,0.4155528554070473,0.41646945673905617,0.4172099087353325,0.41791113505647887,0.417989417989418
9,npp_p_coll,0.4974358974358974,1,2,"['ensemble_or', 'ensemble_uniq_or']","[0.4269005847953216, 0.4269005847953216]","[13, 13]",0.4814680833346776,0.48644239139624884,0.4974358974358974,0.4833981347645672,0.4844868735083532,0.47499449583461284,0.4844868735083532,0.48103731134328154,0.4844868735083532
10,npp_p_smal,0.5977443609022556,3,2,"['ensemble_uniq_avg', 'ensemble_or', 'ensemble_uniq_or']","[0.4892601431980907, 0.4892601431980907, 0.4892601431980907]","[10, 10, 10]",0.5849658031066716,0.5842945021145715,0.5847750865051904,0.5851063829787234,0.5851063829787234,0.586417757703548,0.5977443609022556,0.5840445696298433,0.5852782764811489
11,npp_p_tobo,0.4751381215469613,1,1,"['ensemble_or', 'ensemble_uniq_or']","[0.3949044585987261, 0.3949044585987261]","[1, 1]",0.4469356615975724,0.4499975593093135,0.4751381215469613,0.44850709092980007,0.4686648501362397,0.43714065303652183,0.4390862944162437,0.45209734311465416,0.4592391304347826
12,npp_t_east,0.41842105263157897,1,3,"['ensemble_or', 'ensemble_uniq_or']","[0.3528550512445095, 0.3528550512445095]","[12, 12]",0.40989916376720714,0.4136803351499374,0.41842105263157897,0.4076794678003404,0.4173441734417344,0.41240923749176756,0.41457286432160795,0.4058276146267832,0.4096969696969697
13,npp_t_tayl,0.4688279301745636,1,2,"['ensemble_or', 'ensemble_uniq_or']","[0.375366568914956, 0.375366568914956]","[9, 9]",0.4596145705896692,0.4613113585805304,0.4688279301745636,0.4548763075766486,0.4574850299401198,0.4619484769981678,0.4639580602883354,0.46032213920332987,0.4664224664224664
14,npp_t_west,0.40304182509505704,2,3,"['ensemble_or', 'ensemble_uniq_or']","[0.3103953147877013, 0.3103953147877013]","[7, 7]",0.3986753868304022,0.39816416323142034,0.3988919667590028,0.3989369432342961,0.40304182509505704,0.3978324367762461,0.3990208078335373,0.39976800407964647,0.40304182509505704
