,best_index,param_index,run,f1,accuracy,false_negatives
0,"['0', '1', '2', '3', '4', '5', '6', '7', '8']",1,3,0.6461538461538462,"[0.8353221957040573, 0.8353221957040573, 0.8353221957040573, 0.8353221957040573, 0.8353221957040573, 0.8353221957040573, 0.8353221957040573, 0.8353221957040573, 0.8353221957040573]","[67, 67, 67, 67, 67, 67, 67, 67, 67]"
