,best_index,param_index,run,f1,accuracy,false_negatives
0,"['ensemble_avg', 'ensemble_or', 'ensemble_uniq_avg', 'ensemble_uniq_or']",1,3,0.6050724637681161,"[0.4797136038186158, 0.4797136038186158, 0.4797136038186158, 0.4797136038186158]","[2, 2, 2, 2]"
