,best_index,param_index,run,f1,accuracy,false_negatives
0,"['ensemble_avg', 'ensemble_or', 'ensemble_uniq_avg', 'ensemble_uniq_or']",1,3,0.6461538461538462,"[0.8353221957040573, 0.8353221957040573, 0.8353221957040573, 0.8353221957040573]","[67, 67, 67, 67]"
