,metric,param_index,run_index,indexes,accuracies,false_negatives,false_positives,true_positives,true_negatives
0,0.5185578889137814,1,1,ensemble_or,0.5175165147397326,334,6262,4595,114
1,0.5185578889137814,1,1,ensemble_uniq_or,0.5175165147397326,334,6262,4595,114
2,0.5159674005587985,2,2,ensemble_or,0.5102203822395115,370,6298,5383,78
3,0.5159674005587985,2,2,ensemble_uniq_or,0.5102203822395115,370,6298,5383,78
