,site,metric,param_index,run_index,indexes,accuracies,false_negatives,average_f1,1_avg_f1,1_best_f1,2_avg_f1,2_best_f1,3_avg_f1,3_best_f1,4_avg_f1,4_best_f1
0,npp_c_cali,0.2631578947368421,4,2,"['ensemble_or', 'ensemble_uniq_or']","[0.9156626506024096, 0.9156626506024096]","[56, 56]",0.15331383369682403,0.18970512306925635,0.1906202723146747,0.07688466691024237,0.1142857142857143,0.19186550122056856,0.19607843137254904,0.15480004358722896,0.2631578947368421
1,npp_c_grav,0.7019867549668876,4,3,"['ensemble_or', 'ensemble_uniq_or']","[0.9332344213649852, 0.9332344213649852]","[35, 35]",0.35550831799593835,0.23911649703869817,0.2411764705882353,0.36903225806451606,0.4838709677419354,0.23805479548698535,0.2402315484804631,0.5758297213935538,0.7019867549668876
2,npp_c_sand,0.6060606060606061,2,2,"['ensemble_or', 'ensemble_uniq_or']","[0.9213313161875946, 0.9213313161875946]","[51, 51]",0.3002290055423912,0.2554079440202131,0.2566371681415929,0.35158552976942475,0.6060606060606061,0.26000874160679294,0.2620087336244541,0.333913806773134,0.375
3,npp_g_basn,0.4093264248704664,1,1,"['ensemble_or', 'ensemble_uniq_or']","[0.3333333333333333, 0.3333333333333333]","[3, 3]",0.40320097978214947,0.4067239918845676,0.4093264248704664,0.4050441578122415,0.4067796610169492,0.3998257393606231,0.4015444015444015,0.4012100300711659,0.4036222509702458
4,npp_g_ibpe,0.4561855670103093,1,3,"['ensemble_or', 'ensemble_uniq_or']","[0.3812316715542522, 0.3812316715542522]","[7, 7]",0.4461923929699725,0.4470390856578598,0.4561855670103093,0.44789472436028754,0.4508816120906801,0.44435208101777796,0.4455569461827284,0.44548368084396445,0.4478371501272265
5,npp_g_summ,0.2307692307692308,3,2,"['ensemble_or', 'ensemble_uniq_or']","[0.9415204678362572, 0.9415204678362572]","[39, 39]",0.14902758539313157,0.17098039215686275,0.19607843137254904,0.12136054421768706,0.15999999999999998,0.19435897435897434,0.2307692307692308,0.10941043083900227,0.12244897959183675
6,npp_m_nort,0.4118404118404119,2,2,"['ensemble_or', 'ensemble_uniq_or']","[0.3328467153284672, 0.3328467153284672]","[8, 8]",0.40860228529162423,0.40808257571816986,0.4116161616161616,0.40916743551774637,0.4118404118404119,0.4078571934231376,0.4115432873274779,0.409301936507443,0.41116751269035534
7,npp_m_rabb,0.4444444444444444,2,2,"['ensemble_or', 'ensemble_uniq_or']","[0.3703007518796992, 0.3703007518796992]","[1, 1]",0.4381790216086738,0.43927594767161854,0.4426229508196721,0.4396116752890081,0.4444444444444444,0.439136766136423,0.44189852700490995,0.4346916973376452,0.44189852700490995
8,npp_m_well,0.43018867924528303,2,3,"['ensemble_or', 'ensemble_uniq_or']","[0.33185840707964603, 0.33185840707964603]","[3, 3]",0.4254921983812477,0.42546063651591287,0.4271356783919598,0.42844799552645796,0.43018867924528303,0.4250976854154194,0.43018867924528303,0.4229624760672006,0.4258555133079849
9,npp_p_coll,0.5024509803921569,2,1,"['ensemble_or', 'ensemble_uniq_or']","[0.4064327485380117, 0.4064327485380117]","[2, 2]",0.49204887557677296,0.4923220149500213,0.4993880048959609,0.49335732237219015,0.5024509803921569,0.4896085258653046,0.4927536231884059,0.49290763911957586,0.4969549330085262
10,npp_p_smal,0.6024955436720142,3,2,"['ensemble_or', 'ensemble_uniq_or']","[0.4677804295942721, 0.4677804295942721]","[0, 0]",0.5983163419849107,0.5984310358285848,0.5996409335727111,0.598436684255866,0.600361663652803,0.6003470183629892,0.6024955436720142,0.5960506294922029,0.5985663082437276
11,npp_p_tobo,0.4586666666666666,1,1,"['ensemble_or', 'ensemble_uniq_or']","[0.3535031847133758, 0.3535031847133758]","[1, 1]",0.4551942390701718,0.4552894545970531,0.4586666666666666,0.45383261975574946,0.45698924731182794,0.45524683696507684,0.4582210242587602,0.45640804496280724,0.4578313253012048
12,npp_t_east,0.4282051282051282,2,2,"['ensemble_or', 'ensemble_uniq_or']","[0.34699853587115664, 0.34699853587115664]","[4, 4]",0.4197602222978924,0.41967693289882413,0.4215809284818067,0.4246150085896621,0.4282051282051282,0.4164939658759883,0.4199999999999999,0.4182549818270946,0.4198473282442748
13,npp_t_tayl,0.4768856447688565,1,2,"['ensemble_or', 'ensemble_uniq_or']","[0.36950146627565983, 0.36950146627565983]","[1, 1]",0.46894502492075635,0.47040477958094,0.4768856447688565,0.4675856428163454,0.4677222898903776,0.4688658651712832,0.469437652811736,0.468923812114457,0.4711656441717791
14,npp_t_west,0.4161412358133669,1,3,"['ensemble_or', 'ensemble_uniq_or']","[0.32210834553440704, 0.32210834553440704]","[1, 1]",0.4084459469066919,0.40990029281435914,0.4161412358133669,0.4097885260675958,0.4118404118404118,0.4043492451540757,0.4070351758793969,0.4097457235907365,0.4112388250319285
