,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.8578322197475873,2301,0,383,10,1.0,0.02544529262086514,0.04962779156327544
1,0,0.8548626577579806,2281,20,371,22,0.5238095238095238,0.05597964376590331,0.10114942528735632
2,0,0.8452115812917594,2266,35,382,11,0.2391304347826087,0.027989821882951654,0.0501138952164009
3,0,0.8544914625092799,2301,0,392,1,1.0,0.002544529262086514,0.005076142131979696
