,site,metric,param_index,run_index,indexes,accuracies,false_negatives,average_f1,1_avg_f1,1_best_f1,2_avg_f1,2_best_f1,3_avg_f1,3_best_f1,4_avg_f1,4_best_f1
0,npp_c_cali,0.6590909090909091,3,3,['0'],[0.928400954653938],[25],0.32751118289418596,0.42556123464741463,0.5569620253164557,0.13756190593374143,0.1694915254237288,0.5897629260642959,0.6590909090909091,0.15715866493129182,0.19672131147540986
1,npp_c_grav,0.5882352941176471,3,2,['9'],[0.8830548926014321],[39],0.33472315630682664,0.4698449592795681,0.5631067961165048,0.19181095106455212,0.2988505747126437,0.4119802674766375,0.5882352941176471,0.26525644740654886,0.2988505747126437
2,npp_c_sand,0.6764705882352939,3,1,['8'],[0.8949880668257757],[31],0.3271482089816929,0.34025161121760644,0.3617021276595745,0.2928989203110925,0.3617021276595745,0.48018466645917623,0.6764705882352939,0.1952576379388965,0.20930232558139536
3,npp_g_basn,0.71,4,1,['0'],[0.8615751789976134],[48],0.553275606685191,0.5492870777130929,0.6010928961748634,0.5649824972768922,0.641304347826087,0.48299951841744565,0.5119047619047619,0.6158333333333333,0.71
4,npp_g_ibpe,0.6320754716981132,1,2,['6'],[0.8138424821002387],[73],0.5472195190329222,0.5818029350104822,0.6320754716981132,0.5458572308321761,0.5656565656565657,0.5288449592756583,0.5325670498084292,0.5323729510133718,0.538860103626943
5,npp_g_summ,0.1951219512195122,1,1,['5'],[0.9212410501193318],[33],0.16484782155513858,0.16504065040650406,0.1951219512195122,0.14922868459453825,0.1951219512195122,0.16504065040650406,0.1951219512195122,0.18008130081300813,0.1951219512195122
6,npp_m_nort,0.6893203883495146,4,2,['0'],[0.8472553699284008],[54],0.5675020381460444,0.5824012391369905,0.6321243523316062,0.5871459694989106,0.6666666666666666,0.4894741082032052,0.4901185770750988,0.610986835745071,0.6893203883495146
7,npp_m_rabb,0.6639344262295083,1,3,['6'],[0.8042959427207638],[54],0.5669321400851174,0.6477055135328934,0.6639344262295083,0.5598600317580438,0.6176470588235294,0.5180429599034251,0.5193798449612403,0.5421200551461073,0.5959595959595959
8,npp_m_well,0.6761904761904761,4,3,['1'],[0.8377088305489259],[59],0.5487736242317754,0.6086662471825787,0.6635514018691588,0.5307549300241409,0.5806451612903226,0.4983189970752288,0.5019455252918288,0.5573543226451533,0.6761904761904761
9,npp_p_coll,0.6349206349206349,1,2,['8'],[0.7804295942720764],[76],0.5854641884096489,0.6061464416886103,0.6349206349206349,0.5747145279775353,0.5764705882352941,0.5751763260777684,0.5798816568047337,0.5858194578946821,0.6050420168067228
10,npp_p_smal,0.6185958254269449,3,3,['9'],[0.5202863961813843],[6],0.612131028744376,0.6109360698246065,0.6134301270417424,0.6126843553602833,0.6145038167938931,0.6124291380706639,0.6185958254269449,0.61247455172195,0.6134301270417424
11,npp_p_tobo,0.6276150627615062,1,2,['7'],[0.7875894988066826],[84],0.5869240642383556,0.5973901948687221,0.6276150627615062,0.5889459991116187,0.5921568627450979,0.5819033801450431,0.5841035120147874,0.579456682828039,0.5851851851851853
12,npp_t_east,0.6161616161616161,4,2,['0'],[0.8186157517899761],[67],0.5173483436630244,0.5190877229240402,0.5434782608695653,0.5327342678326475,0.6041666666666666,0.4869481438897938,0.4897959183673469,0.5306232400056161,0.6161616161616161
13,npp_t_tayl,0.7472527472527474,1,3,['7'],[0.8353221957040573],[48],0.6003736347521479,0.6223150601893117,0.7472527472527474,0.5955333810296087,0.6527196652719667,0.5590994371482176,0.5590994371482176,0.6245466606414535,0.6935483870967741
14,npp_t_west,0.6532663316582914,4,1,['0'],[0.8353221957040573],[59],0.5235082575396184,0.5309328421674849,0.5685279187817258,0.5369808377799534,0.6162162162162163,0.484251968503937,0.484251968503937,0.5418673817070981,0.6532663316582914
