,site,metric,param_index,run_index,indexes,accuracies,false_negatives,average_f1,1_avg_f1,1_best_f1,2_avg_f1,2_best_f1,3_avg_f1,3_best_f1,4_avg_f1,4_best_f1
0,npp_c_cali,0.7559055118110236,2,3,"['ensemble_or', 'ensemble_uniq_or']","[0.9260143198090692, 0.9260143198090692]","[6, 6]",0.28889911572557364,0.11244920210129844,0.16666666666666666,0.5334762794610105,0.7559055118110236,0.16359447004608293,0.2258064516129032,0.3460765112939026,0.4324324324324325
1,npp_c_grav,0.6923076923076923,1,1,"['ensemble_or', 'ensemble_uniq_or']","[0.8854415274463007, 0.8854415274463007]","[20, 20]",0.37964188435515805,0.5650857621244865,0.6923076923076923,0.39996553557944187,0.5863453815261045,0.20314137463895918,0.3695652173913043,0.35037486507774435,0.6440677966101694
2,npp_c_sand,0.7407407407407409,1,3,"['ensemble_or', 'ensemble_uniq_or']","[0.8997613365155132, 0.8997613365155132]","[17, 17]",0.25835841943825566,0.38979767855343755,0.7407407407407409,0.3251779980455116,0.3318965517241379,0.12569685175049158,0.2068965517241379,0.19276114940358166,0.24719101123595505
3,npp_g_basn,0.7655172413793103,4,3,"['ensemble_or', 'ensemble_uniq_or']","[0.8377088305489259, 0.8377088305489259]","[8, 8]",0.5975564373825933,0.45041656967721905,0.46484375,0.5471029934043633,0.7222222222222222,0.7359371492704826,0.7600000000000001,0.6567690371783085,0.7655172413793103
4,npp_g_ibpe,0.7953216374269007,4,1,"['ensemble_or', 'ensemble_uniq_or']","[0.8329355608591885, 0.8329355608591885]","[4, 4]",0.5287056755773142,0.5023927037015588,0.5026929982046678,0.5014928945911692,0.5017921146953406,0.509782947809422,0.5185185185185185,0.6011541562071071,0.7953216374269007
5,npp_g_summ,0.3181818181818182,4,2,"['ensemble_or', 'ensemble_uniq_or']","[0.928400954653938, 0.928400954653938]","[30, 30]",0.18027311805795862,0.15028932420236765,0.3043478260869565,0.22946127946127948,0.3111111111111111,0.11265969802555169,0.1951219512195122,0.22868217054263565,0.3181818181818182
6,npp_m_nort,0.8108108108108109,3,1,"['ensemble_or', 'ensemble_uniq_or']","[0.8663484486873508, 0.8663484486873508]","[5, 5]",0.6232328624663803,0.46297561775639623,0.4646840148698885,0.5340593678572572,0.67966573816156,0.7860335115855621,0.8108108108108109,0.7098629526663057,0.7569230769230769
7,npp_m_rabb,0.8087774294670846,3,2,"['ensemble_or', 'ensemble_uniq_or']","[0.8544152744630071, 0.8544152744630071]","[6, 6]",0.5988889827026646,0.48854076578347355,0.4891304347826087,0.48943709404984714,0.4927007299270073,0.6940390655113206,0.8087774294670846,0.7235390054660167,0.7499999999999999
8,npp_m_well,0.7870967741935484,3,2,"['ensemble_or', 'ensemble_uniq_or']","[0.8424821002386634, 0.8424821002386634]","[8, 8]",0.5576895043158018,0.4764945385597494,0.4797047970479705,0.6069542268475576,0.6896551724137931,0.5830785404142355,0.7870967741935484,0.5642307114416647,0.7166666666666666
9,npp_p_coll,0.8130081300813008,4,2,"['ensemble_or', 'ensemble_uniq_or']","[0.8353221957040573, 0.8353221957040573]","[6, 6]",0.6114138274300015,0.6248970251716247,0.7894736842105262,0.5484536726250878,0.5601436265709155,0.5454556568703698,0.5464098073555166,0.7268489550529237,0.8130081300813008
10,npp_p_smal,0.8091603053435115,3,2,"['ensemble_or', 'ensemble_uniq_or']","[0.8210023866348448, 0.8210023866348448]","[10, 10]",0.5963053213294224,0.5719147531754005,0.5724020442930153,0.5733799527474778,0.5743589743589743,0.6644438025248354,0.8091603053435115,0.5754827768699757,0.575809199318569
11,npp_p_tobo,0.8114285714285715,3,1,"['ensemble_or', 'ensemble_uniq_or']","[0.8424821002386634, 0.8424821002386634]","[17, 17]",0.6037750361855221,0.5502895562816231,0.5505226480836237,0.5501730103806228,0.5501730103806228,0.6503208512557289,0.8114285714285715,0.6643167268241137,0.7722772277227724
12,npp_t_east,0.7806451612903226,3,1,"['ensemble_or', 'ensemble_uniq_or']","[0.8377088305489259, 0.8377088305489259]","[7, 7]",0.5443050656579552,0.47770066795643196,0.4970873786407767,0.5552631283905428,0.713091922005571,0.5739447844673412,0.7806451612903226,0.5703116818175049,0.7331378299120235
13,npp_t_tayl,0.6477024070021882,2,1,"['ensemble_or', 'ensemble_uniq_or']","[0.6157517899761337, 0.6157517899761337]","[2, 2]",0.5493491405757651,0.5458685337505685,0.5725338491295938,0.5705151906242429,0.6477024070021882,0.5364459484177794,0.5454545454545454,0.5445668895104698,0.5570093457943925
14,npp_t_west,0.7837837837837838,3,3,"['ensemble_or', 'ensemble_uniq_or']","[0.8472553699284008, 0.8472553699284008]","[8, 8]",0.5366394397757736,0.45784650083099726,0.4584103512014787,0.4624036572838084,0.4644194756554307,0.677030677030677,0.7837837837837838,0.549276923957612,0.7181008902077151
