,site,metric,param_index,run_index,indexes,accuracies,false_negatives,average_f1,1_avg_f1,1_best_f1,2_avg_f1,2_best_f1,3_avg_f1,3_best_f1,4_avg_f1,4_best_f1
0,npp_c_cali,0.0,1,1,"['ensemble_avg', 'ensemble_uniq_avg', 'ensemble_or', 'ensemble_uniq_or']","[0.8708133971291866, 0.8708133971291866, 0.8684210526315791, 0.8684210526315791]","[54, 54, 54, 54]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,npp_c_grav,0.3217821782178218,2,1,"['ensemble_or', 'ensemble_uniq_or']","[0.3460620525059666, 0.3460620525059666]","[9, 9]",0.13175823987282034,0.3080079584305775,0.31308411214953275,0.21025307123614242,0.3217821782178218,0.0,0.0,0.008771929824561405,0.026315789473684213
2,npp_c_sand,0.33796296296296297,1,1,"['ensemble_or', 'ensemble_uniq_or']","[0.3125, 0.3125]","[4, 4]",0.13682568849191099,0.324147305825853,0.33796296296296297,0.21460843959478237,0.3251670378619153,0.0,0.0,0.00854700854700855,0.025641025641025647
3,npp_g_basn,0.4499054820415879,3,2,"['ensemble_or', 'ensemble_uniq_or']","[0.3054892601431981, 0.3054892601431981]","[0, 0]",0.37280546677504783,0.44460498936195086,0.4490566037735849,0.44237918215613387,0.44237918215613387,0.3034880861358971,0.4499054820415879,0.3007496094462097,0.4432029795158286
4,npp_g_ibpe,0.5036231884057971,3,2,"['ensemble_or', 'ensemble_uniq_or']","[0.3397590361445783, 0.3397590361445783]","[0, 0]",0.5015714848505716,0.5020924091984497,0.5026929982046678,0.5011958233263559,0.5017921146953406,0.5018040323904833,0.5036231884057971,0.5011936744869978,0.5017921146953406
5,npp_g_summ,0.18701298701298705,1,3,"['ensemble_or', 'ensemble_uniq_or']","[0.2529832935560859, 0.2529832935560859]","[1, 1]",0.02353896103896104,0.0774891774891775,0.18701298701298705,0.0,0.0,0.016666666666666666,0.05,0.0,0.0
6,npp_m_nort,0.463821892393321,1,2,"['ensemble_or', 'ensemble_uniq_or']","[0.3102625298329356, 0.3102625298329356]","[0, 0]",0.42549613894132704,0.46154510948961947,0.463821892393321,0.46154510948961947,0.463821892393321,0.3182039404728613,0.4621072088724584,0.4606903963132078,0.4621072088724584
7,npp_m_rabb,0.5028790786948176,4,3,"['ensemble_or', 'ensemble_uniq_or']","[0.3803827751196172, 0.3803827751196172]","[4, 4]",0.45647691323001816,0.48973733824846205,0.49360146252285203,0.4896730717075742,0.4934086629001883,0.488246995668381,0.4891304347826087,0.35825024729565563,0.5028790786948176
8,npp_m_well,0.4753199268738574,3,1,['ensemble_or'],[0.315035799522673],[0],0.47387667652751014,0.4738764132087095,0.4744525547445256,0.47358834244080156,0.4735883424408015,0.47445360801972813,0.4753199268738574,0.47358834244080156,0.4735883424408015
9,npp_p_coll,0.5565862708719851,1,1,"['ensemble_or', 'ensemble_uniq_or']","[0.4295942720763723, 0.4295942720763723]","[6, 6]",0.5439384705580247,0.5479277952755774,0.5565862708719851,0.542608695652174,0.542608695652174,0.542608695652174,0.542608695652174,0.542608695652174,0.542608695652174
10,npp_p_smal,0.5748299319727891,1,2,"['ensemble_or', 'ensemble_uniq_or']","[0.4033412887828162, 0.4033412887828162]","[0, 0]",0.5743100466924287,0.5741892486407357,0.5748299319727891,0.5746729461015175,0.5748299319727891,0.5745143418192019,0.5748299319727891,0.5738636502082596,0.5748299319727891
11,npp_p_tobo,0.5520833333333334,4,1,"['ensemble_or', 'ensemble_uniq_or']","[0.38129496402877705, 0.38129496402877705]","[0, 0]",0.5505782040157011,0.5506060834400823,0.5511265164644714,0.5501730103806228,0.5501730103806228,0.5507239375439063,0.5511265164644714,0.550809784698193,0.5520833333333334
12,npp_t_east,0.474187380497132,3,1,"['ensemble_or', 'ensemble_uniq_or']","[0.3436754176610978, 0.3436754176610978]","[4, 4]",0.39394092899675154,0.47001470660044337,0.4714548802946594,0.4697289878503736,0.4714548802946594,0.16801270892192957,0.474187380497132,0.4680073126142596,0.4680073126142596
13,npp_t_tayl,0.5359712230215827,3,1,"['ensemble_or', 'ensemble_uniq_or']","[0.3827751196172249, 0.3827751196172249]","[1, 1]",0.5292584942428874,0.5294143315041565,0.5309734513274336,0.5278596004851605,0.528169014084507,0.5321456885917494,0.5359712230215827,0.5276143563904829,0.5291005291005291
14,npp_t_west,0.4671814671814673,3,1,"['ensemble_or', 'ensemble_uniq_or']","[0.3412887828162291, 0.3412887828162291]","[3, 3]",0.4589345426646867,0.4581326027284607,0.4601113172541744,0.4567219152854512,0.4567219152854512,0.4613351006954944,0.4671814671814673,0.4595485519493409,0.4618249534450652
