,site,metric,param_index,run_index,indexes,accuracies,false_negatives,average_f1,1_avg_f1,1_best_f1,2_avg_f1,2_best_f1,3_avg_f1,3_best_f1,4_avg_f1,4_best_f1
0,npp_c_cali,0.19254658385093168,4,2,"['ensemble_or', 'ensemble_uniq_or']","[0.21686746987951808, 0.21686746987951808]","[4, 4]",0.09486350031858744,0.0,0.0,0.19001928140484733,0.19020172910662825,0.0,0.0,0.18943471986950247,0.19254658385093168
1,npp_c_grav,0.24489795918367346,4,2,"['ensemble_or', 'ensemble_uniq_or']","[0.2314540059347181, 0.2314540059347181]","[4, 4]",0.12843924544949425,0.014338575393154487,0.021739130434782608,0.24265208779172584,0.24410540915395285,0.014492753623188406,0.021739130434782608,0.2422735649899084,0.24489795918367346
2,npp_c_sand,0.6379928315412187,2,2,"['ensemble_or', 'ensemble_uniq_or']","[0.8472012102874432, 0.8472012102874432]","[2, 2]",0.1620602098256453,0.007246376811594203,0.021739130434782608,0.3848905290609134,0.6379928315412187,0.0,0.0,0.2561039334300737,0.2594752186588921
3,npp_g_basn,0.4051612903225807,4,3,"['ensemble_or', 'ensemble_uniq_or']","[0.3260233918128655, 0.3260233918128655]","[4, 4]",0.39568978358597723,0.3913373629377639,0.3935242839352428,0.3907546426935215,0.40049751243781107,0.3980864835513332,0.3989431968295905,0.40258064516129033,0.4051612903225807
4,npp_g_ibpe,0.4495912806539509,3,2,"['ensemble_or', 'ensemble_uniq_or']","[0.40762463343108507, 0.40762463343108507]","[19, 19]",0.4376258197782708,0.4332253665189227,0.4357142857142858,0.42544167691189566,0.4300822561692128,0.44654333528732265,0.4495912806539509,0.44529290039494224,0.4481012658227848
5,npp_g_summ,0.6153846153846153,2,1,"['ensemble_or', 'ensemble_uniq_or']","[0.9561403508771931, 0.9561403508771931]","[21, 21]",0.19579562594268476,0.0,0.0,0.6014328808446455,0.6153846153846153,0.0,0.0,0.18174962292609353,0.19607843137254904
6,npp_m_nort,0.42282749675745773,4,3,"['ensemble_or', 'ensemble_uniq_or']","[0.35036496350364965, 0.35036496350364965]","[5, 5]",0.40570749017266006,0.40015737755258723,0.4023952095808383,0.4077669902912621,0.4077669902912621,0.39781329426949225,0.4015544041450777,0.41709229857729846,0.42282749675745773
7,npp_m_rabb,0.44006568144499175,3,3,"['ensemble_or', 'ensemble_uniq_or']","[0.3590225563909775, 0.3590225563909775]","[1, 1]",0.42809040654512603,0.42001630705949644,0.4207221350078493,0.41882938883446813,0.421216848673947,0.4355747770478571,0.44006568144499175,0.4379411532386825,0.4397394136807818
8,npp_m_well,0.4332493702770781,4,3,"['ensemble_or', 'ensemble_uniq_or']","[0.33628318584070804, 0.33628318584070804]","[2, 2]",0.41855070282124823,0.4155481825554817,0.4193939393939394,0.4154682838888288,0.4197828709288299,0.4140755338256656,0.4163473818646233,0.4291108110150165,0.4332493702770781
9,npp_p_coll,0.4987775061124694,4,1,"['ensemble_or', 'ensemble_uniq_or']","[0.40058479532163743, 0.40058479532163743]","[3, 3]",0.4822990018862676,0.47515885284825116,0.4760793465577596,0.4713959163500448,0.4747706422018349,0.48768702148408866,0.48894348894348905,0.49495421686268576,0.4987775061124694
10,npp_p_smal,0.6028880866425993,4,2,"['ensemble_or', 'ensemble_uniq_or']","[0.4749403341288783, 0.4749403341288783]","[2, 2]",0.5939909317867732,0.5943828722686525,0.5971731448763251,0.587537637218766,0.5919439579684763,0.5943970990122011,0.5955882352941176,0.5996461186474732,0.6028880866425993
11,npp_p_tobo,0.4587412587412586,3,1,"['ensemble_or', 'ensemble_uniq_or']","[0.3837579617834395, 0.3837579617834395]","[9, 9]",0.44506144224173116,0.44101386422149713,0.4412903225806452,0.4334126268184106,0.4363177805800757,0.45311612036916493,0.4587412587412586,0.4527031575578518,0.4545454545454546
12,npp_t_east,0.4211853720050442,4,2,"['ensemble_or', 'ensemble_uniq_or']","[0.3279648609077599, 0.3279648609077599]","[4, 4]",0.4116467863674103,0.4105174255602691,0.4149068322981367,0.40125195790622165,0.4018801410105758,0.4154500559883165,0.41591784338896026,0.4193677060148342,0.4211853720050442
13,npp_t_tayl,0.4753694581280789,4,3,"['ensemble_or', 'ensemble_uniq_or']","[0.375366568914956, 0.375366568914956]","[4, 4]",0.46186762025785577,0.46458374215311665,0.4690476190476191,0.44840680589784593,0.44874715261959,0.46261648304536657,0.4647713226205192,0.47186344993509377,0.4753694581280789
14,npp_t_west,0.4122919334186939,4,2,"['ensemble_or', 'ensemble_uniq_or']","[0.3279648609077599, 0.3279648609077599]","[5, 5]",0.40283248673632904,0.40364086627261325,0.4108910891089109,0.39120200605966327,0.3915094339622642,0.4061347664750208,0.4089709762532982,0.41035230813801854,0.4122919334186939
