,best_index,param_index,run,f1,accuracy,false_negatives
0,"['ensemble_avg', 'ensemble_or', 'ensemble_uniq_avg', 'ensemble_uniq_or']",3,3,0.8316831683168316,"[0.9594272076372315, 0.9594272076372315, 0.9594272076372315, 0.9594272076372315]","[12, 12, 12, 12]"
