,best_index,param_index,run,f1,accuracy,false_negatives
0,"['0', '1', '2', '3', '4', '5', '6', '7', '8', '9']",1,3,0.6769230769230768,"[0.8496420047732697, 0.8496420047732697, 0.8496420047732697, 0.8496420047732697, 0.8496420047732697, 0.8496420047732697, 0.8496420047732697, 0.8496420047732697, 0.8496420047732697, 0.8496420047732697]","[58, 58, 58, 58, 58, 58, 58, 58, 58, 58]"
