,best_index,param_index,run,f1,accuracy,false_negatives
0,"['0', '1', '2', '3', '4', '5', '6', '7', '8', '9']",1,2,0.8000000000000002,"[0.9665871121718376, 0.9665871121718376, 0.9665871121718376, 0.9665871121718376, 0.9665871121718376, 0.9665871121718376, 0.9665871121718376, 0.9665871121718376, 0.9665871121718376, 0.9665871121718376]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
