,best_index,param_index,run,f1,accuracy,false_negatives
0,"['0', '2', '3', '5']",2,1,0.6481481481481481,"[0.8186157517899761, 0.8186157517899761, 0.8186157517899761, 0.8186157517899761]","[70, 70, 70, 70]"
