,best_index,param_index,run,f1,accuracy,false_negatives
0,"['0', '1', '2', '3', '4', '5', '6', '7', '8', '9']",3,3,0.8316831683168316,"[0.9594272076372315, 0.9594272076372315, 0.9594272076372315, 0.9594272076372315, 0.9594272076372315, 0.9594272076372315, 0.9594272076372315, 0.9594272076372315, 0.9594272076372315, 0.9594272076372315]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
