,Air_TempC_Avg,Air_TempC_Max,Air_TempC_Min,Relative_Humidity_Avg,Relative_Humidity_Max,Relative_Humidity_Min,Ppt_mm_Tot,WS_ms_300cm_Avg,WS_ms_300cm_Max,WS_ms_150cm_Avg,WS_ms_150cm_Max,WS_ms_75cm_Avg,WS_ms_75cm_Max,WinDir_mean_Resultant,WinDir_Std_Dev,Date_datetime,frost
946,16.89,25.16,8.35,32.77,69.94,11.55,0.0,2.086,8.62,1.6159999999999999,8.78,0.581,6.336,286.0,52.23,2016-04-19,0
947,20.22,28.71,6.67,15.97,36.59,6.61,0.0,2.53,12.39,1.953,9.55,1.102,7.83,245.0,41.27,2016-04-20,0
948,21.86,29.83,12.92,17.48,34.21,7.89,0.0,2.0709999999999997,9.37,1.4,8.78,0.574,6.336,114.0,68.59,2016-04-21,0
949,20.78,29.97,12.34,40.94,70.8,16.49,0.7,2.72,16.92,2.006,15.66,1.1520000000000001,13.06,172.0,50.38,2016-04-22,0
950,21.66,29.62,11.14,36.94,86.3,11.45,0.0,3.233,14.66,2.536,12.6,1.588,10.82,213.0,33.02,2016-04-23,0
951,21.75,27.58,12.88,21.7,45.93,10.65,0.0,3.678,13.9,2.907,12.6,1.82,11.57,241.0,23.88,2016-04-24,0
952,21.8,28.83,14.59,19.41,34.11,7.46,0.0,4.621,16.16,3.678,14.9,2.548,10.82,226.0,24.97,2016-04-25,0
953,16.54,21.0,11.45,17.78,26.8,9.78,0.0,4.208,16.92,3.3310000000000004,15.66,2.206,13.06,252.0,25.59,2016-04-26,0
954,17.61,25.09,4.35,18.91,39.62,8.67,0.0,2.575,11.64,1.895,9.55,1.1420000000000001,7.83,234.0,38.78,2016-04-27,0
955,20.21,26.44,13.59,16.19,26.58,10.63,0.0,3.6010000000000004,13.9,2.714,12.6,1.75,9.32,219.0,24.09,2016-04-28,0
956,16.22,22.28,8.85,24.08,33.61,16.01,0.0,3.6839999999999997,13.9,2.839,13.37,1.8359999999999999,10.07,245.0,24.8,2016-04-29,0
957,17.97,24.7,8.56,23.66,44.02,11.57,0.0,2.697,10.13,1.935,9.55,1.069,7.082999999999999,207.0,39.63,2016-04-30,0
958,15.16,21.68,6.94,33.67,59.41,14.37,0.0,3.2880000000000003,13.9,2.21,11.84,1.196,10.07,115.0,45.49,2016-05-01,0
959,12.69,22.46,1.12,43.64,82.7,18.81,0.0,1.129,8.62,0.5770000000000001,8.78,0.225,7.83,179.0,55.37,2016-05-02,0
960,17.92,26.44,6.53,29.63,56.96,15.1,0.0,1.584,7.86,1.033,7.256,0.385,5.5889999999999995,13.0,61.75,2016-05-03,0
961,21.44,28.89,12.0,21.63,40.87,11.44,0.0,1.808,9.37,1.111,8.02,0.442,5.5889999999999995,141.0,59.61,2016-05-04,0
962,24.01,31.85,10.93,16.54,28.93,10.13,0.0,2.862,11.64,2.023,10.31,1.202,7.83,144.0,29.66,2016-05-05,0
963,25.63,32.75,19.52,12.8,22.0,5.13,0.0,4.399,13.9,3.4419999999999997,11.84,2.33,9.32,198.0,36.43,2016-05-06,0
964,19.75,26.03,12.94,14.38,25.32,6.45,0.0,2.8360000000000003,12.39,2.028,10.31,1.255,9.32,245.0,28.68,2016-05-07,0
965,18.53,24.15,10.23,17.51,27.24,10.28,0.0,3.5839999999999996,14.66,2.6710000000000003,12.6,1.732,10.07,238.0,26.17,2016-05-08,0
966,19.6,26.98,12.22,23.76,35.02,14.72,0.0,4.064,17.67,3.161,14.9,2.1180000000000003,12.31,247.0,27.34,2016-05-09,0
967,22.41,29.53,12.59,17.18,33.37,7.5,0.0,2.8360000000000003,13.9,2.024,11.08,1.272,9.32,236.0,26.37,2016-05-10,0
968,23.19,31.21,10.67,14.71,28.54,7.29,0.0,1.85,9.37,1.16,8.02,0.595,6.336,247.0,45.95,2016-05-11,0
969,23.66,31.61,15.82,25.46,46.05,13.98,0.0,3.112,9.37,2.332,8.02,1.1640000000000001,7.082999999999999,237.0,77.56,2016-05-12,0
970,24.53,33.06,12.03,36.18,74.51,9.91,0.0,2.042,10.13,1.391,8.78,0.762,7.83,182.0,56.51,2016-05-13,0
971,22.76,30.77,16.14,43.81,76.47,17.64,0.0,3.431,13.9,2.505,11.84,1.546,9.32,158.0,38.48,2016-05-14,0
972,23.98,31.12,15.98,35.06,77.55,8.19,0.0,3.563,13.15,2.805,11.84,1.9909999999999999,9.32,216.0,32.83,2016-05-15,0
973,24.51,29.93,17.39,15.74,21.61,8.56,0.0,4.248,15.41,3.451,14.9,2.3,13.81,240.0,23.06,2016-05-16,0
974,17.96,25.91,11.49,44.94,87.7,10.89,0.0,2.403,11.64,1.72,10.31,0.86,7.83,0.0,62.32,2016-05-17,0
975,13.08,20.32,7.98,77.0,94.8,44.18,3.9,1.719,13.9,1.21,11.84,0.623,10.07,14.0,47.92,2016-05-18,0
976,16.74,25.4,6.17,58.05,97.7,25.06,0.0,1.224,10.88,0.8440000000000001,10.31,0.32,10.07,206.0,39.6,2016-05-19,0
977,24.2,30.69,18.48,24.23,36.1,12.88,0.0,2.82,13.15,2.189,11.84,1.33,8.58,202.0,32.78,2016-05-20,0
978,24.98,31.35,16.44,12.65,26.92,5.51,0.0,2.693,10.13,2.11,8.78,1.324,7.83,220.0,31.15,2016-05-21,0
979,24.48,31.18,15.26,16.06,35.37,7.23,0.0,3.279,11.64,2.615,11.08,1.715,8.58,231.0,24.15,2016-05-22,0
980,25.32,31.58,15.44,13.97,35.62,6.48,0.0,3.0789999999999997,12.39,2.498,10.31,1.636,8.58,233.0,23.85,2016-05-23,0
981,25.3,31.27,19.45,13.22,23.77,5.95,0.0,4.14,12.39,3.383,11.84,2.333,8.58,228.0,26.08,2016-05-24,0
982,24.87,31.6,14.82,12.27,24.43,5.81,0.0,3.9789999999999996,13.15,3.236,11.84,2.187,9.32,229.0,24.08,2016-05-25,0
983,21.8,26.75,17.58,14.46,22.1,8.14,0.0,3.952,12.39,3.261,11.08,2.121,10.07,247.0,27.67,2016-05-26,0
984,21.35,28.21,9.29,16.48,34.79,8.68,0.0,2.8280000000000003,10.88,2.26,9.55,1.38,7.082999999999999,242.0,39.39,2016-05-27,0
985,22.59,31.0,11.93,13.88,31.23,4.33,0.0,2.095,10.13,1.482,8.78,0.662,7.082999999999999,192.0,44.53,2016-05-28,0
986,26.32,32.64,14.79,11.07,23.23,5.58,0.0,2.302,9.37,1.722,8.78,0.894,7.082999999999999,223.0,37.81,2016-05-29,0
987,24.79,31.19,19.0,27.91,48.16,18.28,0.0,2.471,12.39,1.817,11.08,0.9309999999999999,8.58,187.0,49.14,2016-05-30,0
988,23.2,30.65,17.2,38.43,73.93,15.11,0.0,3.235,10.88,2.531,10.31,1.608,7.83,187.0,39.23,2016-05-31,0
989,19.09,26.56,14.96,49.14,84.8,25.99,0.0,1.861,8.62,1.3159999999999998,7.256,0.648,7.082999999999999,0.0,60.4,2016-06-01,0
990,22.72,31.93,12.73,39.84,74.36,17.39,0.0,1.6580000000000001,10.13,1.09,8.02,0.563,6.336,90.0,57.0,2016-06-02,0
991,26.63,36.17,13.97,25.2,54.55,4.25,0.0,1.6440000000000001,10.13,1.0659999999999998,9.55,0.562,7.83,57.0,56.79,2016-06-03,0
992,28.18,35.54,17.66,23.69,43.19,14.12,0.0,2.553,10.88,1.7480000000000002,8.78,0.985,10.07,126.0,42.1,2016-06-04,0
993,27.62,34.52,19.83,29.89,46.81,17.94,0.0,2.5269999999999997,13.9,1.844,11.84,1.173,9.32,177.0,50.45,2016-06-05,0
994,28.93,36.45,19.86,25.89,48.56,13.52,0.0,2.03,8.62,1.4240000000000002,8.02,0.8440000000000001,6.336,166.0,59.29,2016-06-06,0
995,29.49,37.26,24.06,25.11,44.12,12.22,0.0,2.947,13.15,2.206,11.84,1.42,8.58,158.0,47.77,2016-06-07,0
996,29.65,36.91,21.19,23.72,41.79,10.19,0.0,3.3819999999999997,14.66,2.668,14.13,1.8630000000000002,10.82,184.0,40.92,2016-06-08,0
997,29.22,37.71,22.99,24.47,36.89,10.26,0.0,3.1069999999999998,13.9,2.495,13.37,1.679,11.57,242.0,44.24,2016-06-09,0
998,29.5,38.74,20.72,25.02,43.58,10.92,0.0,2.278,10.13,1.719,8.78,1.087,7.082999999999999,235.0,58.25,2016-06-10,0
999,27.16,34.4,20.78,34.85,47.91,20.31,0.0,2.7430000000000003,11.64,2.077,10.31,1.456,8.58,216.0,28.52,2016-06-11,0
1000,29.37,36.26,19.6,28.5,58.87,13.97,0.0,2.458,11.64,1.8719999999999999,11.84,1.222,8.58,229.0,30.6,2016-06-12,0
1001,29.93,35.45,22.66,15.99,26.84,9.01,0.0,2.958,13.15,2.36,11.08,1.5590000000000002,9.32,245.0,27.83,2016-06-13,0
1002,27.94,34.93,16.9,15.06,30.15,7.36,0.0,2.273,9.37,1.7209999999999999,8.02,0.99,7.082999999999999,245.0,45.71,2016-06-14,0
1003,29.11,37.03,17.46,11.8,19.88,5.53,0.0,2.627,13.15,1.995,10.31,1.2819999999999998,9.32,231.0,34.42,2016-06-15,0
1004,30.17,36.39,18.56,9.95,22.23,3.5,0.0,3.016,13.9,2.352,10.31,1.5830000000000002,10.07,240.0,28.15,2016-06-16,0
1005,29.6,38.59,16.24,8.11,17.46,3.19,0.0,2.326,11.64,1.761,11.08,1.045,7.83,260.0,47.98,2016-06-17,0
1006,30.95,40.91,15.36,6.48,16.59,0.9,0.0,2.045,9.37,1.3780000000000001,8.02,0.6890000000000001,7.082999999999999,7.0,63.04,2016-06-18,0
1007,31.88,39.25,21.08,16.09,32.5,6.82,0.0,2.5580000000000003,11.64,1.777,11.08,1.109,8.58,159.0,35.8,2016-06-19,0
1008,29.39,36.17,20.69,26.86,47.03,12.02,0.0,2.6639999999999997,10.13,1.771,9.55,1.018,7.082999999999999,108.0,35.63,2016-06-20,0
1009,29.57,35.94,20.05,29.4,50.22,17.15,0.0,1.804,7.86,1.26,7.256,0.634,5.5889999999999995,166.0,48.83,2016-06-21,0
1010,33.05,40.9,21.83,21.21,37.64,10.75,0.0,2.6260000000000003,9.37,2.052,9.55,1.198,7.082999999999999,211.0,52.06,2016-06-22,0
1011,31.51,39.93,22.96,23.84,34.4,13.14,0.0,2.392,10.13,1.8730000000000002,9.55,0.9690000000000001,7.082999999999999,287.0,59.65,2016-06-23,0
1012,30.09,38.98,23.07,30.71,63.13,14.13,0.0,2.634,11.64,2.089,11.08,1.181,9.32,213.0,56.0,2016-06-24,0
1013,28.31,37.07,21.63,37.29,62.63,17.65,0.0,2.261,12.39,1.729,10.31,0.887,7.83,24.0,65.65,2016-06-25,0
1014,26.65,34.07,20.4,40.56,59.37,25.36,0.0,2.174,12.39,1.528,9.55,0.7759999999999999,7.83,43.0,57.76,2016-06-26,0
1015,26.91,35.31,19.3,43.09,70.37,20.35,0.0,2.479,9.37,1.827,8.02,1.006,6.336,73.0,55.43,2016-06-27,0
1016,24.59,30.6,20.99,54.5,68.85,38.8,0.0,3.0980000000000003,13.15,2.21,10.31,1.337,7.83,99.0,28.12,2016-06-28,0
1017,27.61,34.63,18.33,40.44,72.29,19.6,0.0,1.848,10.13,1.351,8.02,0.777,7.082999999999999,131.0,46.02,2016-06-29,0
1018,29.05,35.27,22.56,32.36,47.65,14.46,0.0,2.7760000000000002,12.39,2.155,11.08,1.399,7.83,159.0,35.23,2016-06-30,0
1019,23.18,30.58,18.83,62.41,96.1,33.46,0.0,1.804,9.37,1.338,8.78,0.795,7.082999999999999,228.0,35.8,2016-07-01,0
1020,26.18,34.29,17.81,51.21,92.8,22.56,0.0,2.151,8.62,1.6219999999999999,8.02,0.8370000000000001,6.336,275.0,50.15,2016-07-02,0
1021,29.98,38.24,21.38,27.32,45.76,12.61,0.0,2.9819999999999998,11.64,2.4459999999999997,10.31,1.395,9.32,293.0,49.27,2016-07-03,0
1022,31.24,39.6,20.36,20.01,38.72,10.32,0.0,2.124,8.62,1.6880000000000002,8.02,0.94,6.336,273.0,54.62,2016-07-04,0
1023,31.81,39.74,20.5,19.59,34.77,10.86,0.0,2.734,9.37,2.209,8.78,1.348,7.83,274.0,49.86,2016-07-05,0
1024,31.2,38.42,23.1,24.62,39.53,12.78,0.0,3.603,12.39,2.9410000000000003,11.84,2.055,10.07,238.0,36.89,2016-07-06,0
1025,30.43,37.5,22.16,28.31,45.23,15.85,0.0,2.589,12.39,2.112,11.08,1.351,9.32,233.0,40.59,2016-07-07,0
1026,30.47,38.84,23.21,26.5,43.48,11.85,0.0,1.921,10.88,1.536,9.55,0.853,7.082999999999999,271.0,54.18,2016-07-08,0
1027,30.05,39.5,22.94,28.79,61.23,15.1,0.0,2.39,12.39,1.745,10.31,1.062,8.58,181.0,43.54,2016-07-09,0
1028,32.25,39.73,20.92,22.66,55.74,9.54,0.0,2.546,10.88,1.9869999999999999,10.31,1.3219999999999998,8.58,231.0,39.06,2016-07-10,0
1029,32.47,38.92,21.94,17.88,36.23,9.44,0.0,3.049,13.9,2.428,13.37,1.633,10.07,247.0,29.18,2016-07-11,0
1030,32.65,39.28,20.79,15.43,32.88,8.62,0.0,2.8369999999999997,15.41,2.237,13.37,1.439,13.06,251.0,36.57,2016-07-12,0
1031,32.9,40.35,19.59,13.73,27.0,7.63,0.0,2.452,10.13,1.8869999999999998,8.78,1.0759999999999998,7.082999999999999,308.0,51.81,2016-07-13,0
1032,33.77,41.02,21.52,12.64,26.85,5.6,0.0,2.492,9.37,1.952,9.55,1.067,7.082999999999999,316.0,43.12,2016-07-14,0
1033,31.02,40.08,24.41,22.33,37.8,10.79,0.0,2.391,15.41,1.716,13.37,1.016,10.07,107.0,50.71,2016-07-15,0
1034,30.94,38.42,23.79,24.83,38.62,12.62,0.0,2.44,11.64,1.8940000000000001,8.78,1.163,7.082999999999999,178.0,43.6,2016-07-16,0
1035,31.31,39.01,23.39,25.28,49.87,11.73,0.0,1.8359999999999999,14.66,1.401,12.6,0.78,8.58,235.0,57.86,2016-07-17,0
1036,29.55,38.05,19.35,33.37,63.68,15.83,0.0,1.6219999999999999,15.41,1.198,9.55,0.698,7.082999999999999,181.0,56.19,2016-07-18,0
1037,30.15,36.9,21.99,31.85,57.5,18.13,0.0,2.4330000000000003,9.37,1.891,7.256,1.2009999999999998,6.336,181.0,47.83,2016-07-19,0
1038,29.9,37.39,22.35,33.54,58.68,17.96,0.0,2.066,8.62,1.597,7.256,0.873,6.336,342.0,68.75,2016-07-20,0
1039,29.93,38.74,20.26,35.1,65.92,17.24,0.0,1.6119999999999999,14.66,1.135,13.37,0.596,10.82,187.0,51.93,2016-07-21,0
1040,32.06,39.37,24.07,25.52,44.46,14.19,0.0,2.439,9.37,1.95,8.78,1.047,6.336,295.0,72.46,2016-07-22,0
1041,32.64,40.09,23.01,20.81,33.42,12.46,0.0,1.7630000000000001,8.62,1.337,8.02,0.664,5.5889999999999995,242.0,62.58,2016-07-23,0
1042,31.43,40.84,22.51,26.65,60.59,12.58,0.2,2.2680000000000002,18.43,1.7009999999999998,15.66,0.925,10.82,279.0,59.74,2016-07-24,0
1043,30.7,37.24,22.04,31.96,61.17,15.7,0.0,1.8719999999999999,8.62,1.2990000000000002,7.256,0.536,6.336,83.0,65.87,2016-07-25,0
1044,29.01,35.84,23.99,38.57,55.28,22.71,0.0,2.131,10.13,1.567,8.78,0.922,7.082999999999999,64.0,57.31,2016-07-26,0
1045,27.75,35.39,21.54,46.54,83.6,25.49,0.0,2.0269999999999997,8.62,1.476,7.256,0.815,5.5889999999999995,144.0,57.02,2016-07-27,0
1046,29.59,37.26,21.06,35.98,65.53,17.38,0.0,1.854,7.86,1.3119999999999998,7.256,0.72,6.336,128.0,53.02,2016-07-28,0
1047,30.03,37.01,21.77,31.68,56.47,16.72,0.0,2.346,10.13,1.663,8.78,0.9470000000000001,7.83,117.0,51.82,2016-07-29,0
1048,29.53,35.25,22.53,37.03,62.41,22.95,0.0,2.451,11.64,1.817,11.84,1.1540000000000001,10.82,180.0,36.95,2016-07-30,0
1049,28.55,34.88,22.63,36.72,51.2,20.67,0.0,2.519,11.64,1.8840000000000001,8.78,1.161,7.082999999999999,170.0,62.66,2016-07-31,0
1050,27.0,35.86,21.65,48.31,81.8,24.39,0.0,2.181,10.13,1.685,9.55,1.097,7.082999999999999,202.0,40.6,2016-08-01,0
1051,26.41,35.0,19.31,52.84,86.2,24.12,0.0,2.176,11.64,1.67,10.31,1.135,7.83,199.0,32.86,2016-08-02,0
1052,26.53,32.33,19.2,52.7,93.3,31.05,0.0,2.633,11.64,2.043,11.84,1.324,9.32,194.0,29.97,2016-08-03,0
1053,26.93,34.13,20.62,48.55,70.72,23.86,0.0,3.0780000000000003,13.15,2.432,11.84,1.6440000000000001,9.32,199.0,32.44,2016-08-04,0
1054,29.09,37.09,19.43,42.02,83.0,19.72,0.0,2.349,10.13,1.757,8.78,1.14,7.082999999999999,203.0,46.45,2016-08-05,0
1055,28.3,37.55,21.76,41.38,73.27,12.62,0.0,2.5989999999999998,12.39,1.9680000000000002,11.08,1.151,8.58,336.0,60.65,2016-08-06,0
1056,27.77,37.17,21.79,38.53,58.6,17.71,0.0,2.386,12.39,1.726,11.08,1.013,9.32,350.0,61.99,2016-08-07,0
1057,28.34,38.56,19.68,39.94,69.53,16.74,0.0,2.4530000000000003,14.66,1.8419999999999999,14.13,1.163,9.32,296.0,67.6,2016-08-08,0
1058,27.01,33.58,20.08,46.64,77.25,27.05,0.0,2.4330000000000003,10.88,1.8880000000000001,9.55,1.294,7.83,210.0,30.47,2016-08-09,0
1059,25.09,31.04,19.23,63.88,96.3,38.51,0.0,2.267,12.39,1.7409999999999999,11.84,1.038,10.07,205.0,39.74,2016-08-10,0
1060,25.71,33.96,18.87,60.18,95.2,28.76,0.0,1.4480000000000002,10.13,1.079,9.55,0.45,8.58,315.0,46.96,2016-08-11,0
1061,28.16,37.69,19.94,44.83,82.1,13.7,6.2,2.425,14.66,1.857,12.6,1.084,10.82,49.0,67.06,2016-08-12,0
1062,23.47,31.81,17.41,59.83,93.4,27.42,14.7,3.095,12.39,2.415,11.84,1.359,10.07,14.0,57.18,2016-08-13,0
1063,22.92,29.42,17.57,58.68,89.1,32.79,1.2,1.251,13.15,0.6990000000000001,11.08,0.369,7.83,127.0,46.16,2016-08-14,0
1064,25.11,33.01,15.32,40.57,81.4,21.83,0.0,1.46,7.86,0.9620000000000001,7.256,0.46799999999999997,5.5889999999999995,188.0,49.83,2016-08-15,0
1065,27.47,33.7,22.89,27.35,38.9,15.31,0.0,2.315,8.62,1.725,8.02,0.988,6.336,149.0,38.32,2016-08-16,0
1066,27.2,33.59,17.79,27.42,58.44,13.71,0.0,2.026,8.62,1.473,8.02,0.772,7.082999999999999,144.0,57.18,2016-08-17,0
1067,,,,34.03,60.74,,0.0,2.009,8.62,1.5490000000000002,8.78,0.821,,211.0,58.52,2016-08-18,0
1068,25.56,34.5,18.23,48.86,79.81,22.26,0.7,1.557,12.39,1.186,11.08,0.6459999999999999,9.32,253.0,54.79,2016-08-19,0
1069,24.29,31.07,19.44,46.13,64.82,29.91,0.0,2.164,11.64,1.743,10.31,1.015,7.082999999999999,226.0,59.09,2016-08-20,0
1070,21.28,28.43,16.18,71.85,96.6,43.8,68.7,1.649,10.88,1.161,9.55,0.5529999999999999,7.082999999999999,119.0,50.37,2016-08-21,0
1071,21.88,30.21,15.46,69.65,97.8,38.54,3.2,1.443,13.15,0.96,13.37,0.47200000000000003,7.83,200.0,48.25,2016-08-22,0
1072,25.46,31.94,18.04,53.04,88.5,20.52,0.0,2.496,10.13,1.973,8.78,1.1,7.082999999999999,210.0,35.31,2016-08-23,0
1073,23.77,31.36,16.42,51.93,91.3,23.95,0.0,1.8719999999999999,17.67,1.432,14.13,0.9,11.57,239.0,45.2,2016-08-24,0
1074,24.05,32.45,16.19,46.29,79.18,22.65,0.0,2.333,11.64,1.7719999999999998,10.31,1.056,7.83,153.0,60.98,2016-08-25,0
1075,23.13,31.86,16.46,56.16,91.7,23.87,4.1,1.75,12.39,1.311,9.55,0.7909999999999999,7.082999999999999,198.0,55.69,2016-08-26,0
1076,23.23,31.06,17.81,62.51,92.1,32.11,0.3,1.579,15.41,1.168,14.13,0.7020000000000001,11.57,249.0,52.99,2016-08-27,0
1077,22.86,29.62,16.4,59.63,91.2,33.67,0.0,1.307,8.62,0.9329999999999999,8.02,0.496,6.336,304.0,45.58,2016-08-28,0
1078,23.33,30.54,15.41,50.62,81.8,28.48,0.0,1.9909999999999999,9.37,1.349,8.02,0.754,5.5889999999999995,115.0,51.7,2016-08-29,0
1079,22.57,28.62,16.31,56.57,77.5,36.0,0.0,2.1790000000000003,8.62,1.56,7.256,0.89,5.5889999999999995,80.0,51.98,2016-08-30,0
1080,22.39,27.99,18.4,66.53,90.8,43.27,0.5,1.2229999999999999,6.35,0.784,5.728,0.451,4.842,67.0,49.32,2016-08-31,0
1081,21.74,28.64,18.51,74.93,90.6,47.83,3.1,0.98,12.39,0.616,10.31,0.391,7.082999999999999,158.0,41.53,2016-09-01,0
1082,23.49,30.74,16.95,66.41,94.9,37.96,0.0,1.472,10.88,1.11,9.55,0.733,7.082999999999999,180.0,39.34,2016-09-02,0
1083,25.26,32.05,17.63,57.75,92.7,26.96,0.0,1.839,9.37,1.351,8.02,0.925,6.336,176.0,25.65,2016-09-03,0
1084,28.07,33.86,23.43,44.16,61.49,20.9,0.0,3.426,10.88,2.733,9.55,1.912,7.83,175.0,23.56,2016-09-04,0
1085,28.64,33.96,24.19,42.58,57.14,25.36,0.0,4.168,10.13,3.325,8.78,2.395,7.082999999999999,164.0,18.48,2016-09-05,0
1086,22.52,27.11,19.04,69.68,92.3,40.03,1.5,1.4769999999999999,9.37,1.112,8.02,0.765,7.83,173.0,28.64,2016-09-06,0
1087,20.55,25.7,18.28,86.6,97.1,62.81,6.6,1.252,10.13,0.8190000000000001,8.78,0.55,6.336,210.0,33.81,2016-09-07,0
1088,22.33,27.53,18.83,71.47,88.9,47.97,0.0,1.935,7.105,1.216,6.492000000000001,0.73,4.842,223.0,21.7,2016-09-08,0
1089,24.77,34.11,15.54,49.28,95.2,11.52,0.0,1.581,13.15,1.112,13.37,0.48200000000000004,13.81,296.0,53.02,2016-09-09,0
1090,22.96,29.3,16.63,47.63,73.23,28.31,0.0,2.017,10.13,1.4580000000000002,8.02,0.7120000000000001,6.336,189.0,67.39,2016-09-10,0
1091,23.63,31.42,15.28,53.86,88.6,27.0,0.0,1.3630000000000002,7.86,0.972,6.492000000000001,0.507,4.842,197.0,40.97,2016-09-11,0
1092,24.19,32.16,17.73,45.38,68.32,23.35,0.4,2.354,11.64,1.771,10.31,0.9990000000000001,7.082999999999999,238.0,43.87,2016-09-12,0
1093,23.27,31.07,14.5,43.79,82.1,17.94,0.0,1.3880000000000001,12.39,0.8740000000000001,10.31,0.33899999999999997,7.83,242.0,52.51,2016-09-13,0
1094,24.15,32.06,13.93,38.67,62.04,19.89,0.0,1.78,10.88,1.224,8.78,0.649,7.082999999999999,179.0,42.66,2016-09-14,0
1095,25.28,32.21,16.14,44.34,78.3,22.97,0.0,1.9569999999999999,8.62,1.406,8.02,0.826,7.082999999999999,202.0,38.94,2016-09-15,0
1096,24.38,31.09,14.4,30.48,76.3,7.92,0.0,2.2769999999999997,8.62,1.68,8.02,0.991,6.336,229.0,34.21,2016-09-16,0
1097,22.97,32.25,11.91,24.11,45.4,13.64,0.0,1.588,7.105,1.06,6.492000000000001,0.39,6.336,224.0,47.92,2016-09-17,0
1098,24.34,34.15,12.78,21.49,42.68,8.62,0.0,1.6980000000000002,6.35,1.17,6.492000000000001,0.4,4.842,270.0,54.97,2016-09-18,0
1099,24.75,34.9,11.52,21.16,46.25,8.85,0.0,1.652,7.105,1.092,6.492000000000001,0.35,4.842,216.0,60.72,2016-09-19,0
1100,26.73,34.19,16.39,29.7,41.56,20.78,0.0,1.825,10.13,1.245,7.256,0.635,6.336,173.0,28.21,2016-09-20,0
1101,28.25,34.85,22.69,35.25,48.35,22.67,0.0,2.759,10.13,2.144,8.78,1.375,7.082999999999999,177.0,33.54,2016-09-21,0
1102,27.26,33.7,19.04,37.09,85.3,20.81,2.7,3.228,10.88,2.484,9.55,1.604,7.83,177.0,32.2,2016-09-22,0
1103,24.09,29.99,16.56,36.28,81.1,17.67,0.0,3.3160000000000003,11.64,2.577,11.08,1.712,9.32,231.0,28.5,2016-09-23,0
1104,20.94,27.28,13.39,39.18,69.68,22.85,0.0,2.168,9.37,1.548,8.78,0.873,6.336,244.0,31.29,2016-09-24,0
1105,20.22,28.5,14.56,32.33,46.35,16.96,0.0,3.577,10.13,2.674,8.02,1.375,7.082999999999999,38.0,63.31,2016-09-25,0
1106,16.05,22.05,11.37,53.03,95.3,26.12,7.7,2.351,11.64,1.65,9.55,0.934,7.082999999999999,112.0,29.54,2016-09-26,0
1107,16.83,24.38,10.86,67.67,96.6,30.12,0.0,0.71,5.595,0.44299999999999995,4.9639999999999995,0.14,4.095,208.0,45.51,2016-09-27,0
1108,20.26,27.66,12.34,60.43,90.6,34.82,0.0,0.898,7.105,0.501,6.492000000000001,0.11800000000000001,5.5889999999999995,217.0,49.14,2016-09-28,0
1109,22.99,29.33,15.46,46.8,86.5,23.4,0.2,2.102,11.64,1.391,9.55,0.467,7.83,127.0,40.75,2016-09-29,0
1110,18.58,24.51,13.93,81.5,97.4,51.22,13.9,1.9769999999999999,10.13,1.268,8.78,0.58,6.336,241.0,59.15,2016-09-30,0
1111,21.68,29.69,14.35,57.14,97.4,16.75,0.0,1.535,9.37,0.863,7.256,0.483,5.5889999999999995,224.0,29.92,2016-10-01,0
1112,21.89,29.61,13.04,43.34,77.82,19.66,0.0,1.321,5.595,0.6659999999999999,5.728,0.21600000000000003,4.842,214.0,44.66,2016-10-02,0
1113,23.12,28.02,18.18,42.59,68.62,22.47,0.0,3.1210000000000004,11.64,2.489,10.31,1.319,9.32,237.0,24.1,2016-10-03,0
1114,20.82,26.06,13.11,25.32,46.11,13.39,0.0,3.738,12.39,2.998,10.31,1.8030000000000002,8.58,238.0,21.48,2016-10-04,0
1115,19.84,27.28,11.76,29.56,51.04,16.64,0.0,2.263,10.13,1.6030000000000002,8.78,0.8390000000000001,7.082999999999999,215.0,22.72,2016-10-05,0
1116,20.95,28.4,12.14,28.05,53.18,15.76,0.0,1.7719999999999998,8.62,1.2409999999999999,8.78,0.613,5.5889999999999995,229.0,28.92,2016-10-06,0
1117,18.08,24.28,11.76,36.52,61.64,22.92,0.0,2.428,9.37,1.715,8.02,0.7809999999999999,7.082999999999999,74.0,55.69,2016-10-07,0
1118,18.41,23.7,12.77,63.42,84.5,45.05,0.0,1.2790000000000001,7.86,0.865,6.492000000000001,0.34700000000000003,4.842,115.0,35.49,2016-10-08,0
1119,19.13,25.84,14.18,68.23,90.3,41.51,1.6,1.287,7.86,0.917,7.256,0.441,5.5889999999999995,163.0,49.49,2016-10-09,0
1120,20.91,28.71,11.95,59.82,95.2,29.11,0.1,1.214,8.62,0.815,8.02,0.377,6.336,183.0,40.67,2016-10-10,0
1121,23.71,30.8,16.24,40.65,72.5,19.51,0.0,2.271,8.62,1.7009999999999998,8.02,1.023,6.336,214.0,25.29,2016-10-11,0
1122,22.67,30.92,13.02,30.61,57.96,15.45,0.0,1.579,8.62,1.0959999999999999,7.256,0.451,6.336,190.0,47.91,2016-10-12,0
1123,22.32,29.36,16.91,33.83,56.2,13.97,0.0,1.6340000000000001,7.105,1.14,6.492000000000001,0.516,5.5889999999999995,212.0,39.62,2016-10-13,0
1124,21.76,30.24,8.59,25.91,67.92,10.25,0.0,1.71,7.86,1.185,8.02,0.535,5.5889999999999995,209.0,29.07,2016-10-14,0
