,site,metric,param_index,run_index,indexes,accuracies,false_negatives,average_f1,1_avg_f1,1_best_f1,2_avg_f1,2_best_f1,3_avg_f1,3_best_f1,4_avg_f1,4_best_f1
0,npp_c_cali,0.577319587628866,3,1,"['ensemble_or', 'ensemble_uniq_or']","[0.9382530120481928, 0.9382530120481928]","[38, 38]",0.1376046013456392,0.009259259259259259,0.027777777777777776,0.028985507246376815,0.08695652173913045,0.3207994547579693,0.577319587628866,0.1913741841189515,0.1961367013372957
1,npp_c_grav,0.7070707070707071,1,2,"['ensemble_or', 'ensemble_uniq_or']","[0.913946587537092, 0.913946587537092]","[18, 18]",0.26164133057387956,0.25058827980176296,0.7070707070707071,0.09194670064235282,0.2318840579710145,0.3620626644492852,0.6165413533834586,0.34196767740211725,0.5276073619631901
2,npp_c_sand,0.6827309236947791,1,2,"['ensemble_or', 'ensemble_uniq_or']","[0.8804841149773072, 0.8804841149773072]","[6, 6]",0.20730861101291367,0.26260112915429834,0.6827309236947791,0.014260657362922292,0.021505376344086027,0.24708011375753683,0.2510344827586207,0.3052925437768973,0.4289156626506024
3,npp_g_basn,0.4128205128205128,2,1,"['ensemble_or', 'ensemble_uniq_or']","[0.3304093567251462, 0.3304093567251462]","[0, 0]",0.38490797422568584,0.3836048419938767,0.3911980440097799,0.39116189030165294,0.4128205128205128,0.3833475044854974,0.3865546218487395,0.38151766012171634,0.3824228028503563
4,npp_g_ibpe,0.4597989949748744,1,3,"['ensemble_or', 'ensemble_uniq_or']","[0.36950146627565983, 0.36950146627565983]","[1, 1]",0.39770948268097234,0.3164056614642879,0.4597989949748744,0.42543466451151923,0.4264194669756663,0.4238915872245979,0.4249422632794457,0.42510601752348404,0.4254335260115607
5,npp_g_summ,0.5430463576158941,4,1,"['ensemble_or', 'ensemble_uniq_or']","[0.8991228070175439, 0.8991228070175439]","[4, 4]",0.0935728287225242,0.014492753623188406,0.043478260869565216,0.04170363797692991,0.0816326530612245,0.0815023350654476,0.1210287443267776,0.23659258822453091,0.5430463576158941
6,npp_m_nort,0.4215809284818067,3,3,"['ensemble_or', 'ensemble_uniq_or']","[0.327007299270073, 0.327007299270073]","[0, 0]",0.3065218196044545,0.14482758620689656,0.4,0.2766090122777493,0.3981042654028436,0.40562909958267174,0.4215809284818067,0.3990215803505004,0.4092570036540804
7,npp_m_rabb,0.7588235294117647,1,2,"['ensemble_or', 'ensemble_uniq_or']","[0.8458646616541353, 0.8458646616541353]","[6, 6]",0.40891732307293327,0.40350347009267334,0.7588235294117647,0.41076586538659593,0.4128440366972477,0.41579134067753193,0.42857142857142855,0.40560861613493193,0.40601503759398494
8,npp_m_well,0.4332493702770781,3,2,"['ensemble_or', 'ensemble_uniq_or']","[0.33628318584070804, 0.33628318584070804]","[2, 2]",0.35169561983910835,0.17295410516664664,0.3985765124555161,0.4085007551968796,0.4123456790123456,0.41687691476755506,0.4332493702770781,0.4084507042253522,0.4084507042253521
9,npp_p_coll,0.4769585253456222,2,3,"['ensemble_or', 'ensemble_uniq_or']","[0.3362573099415205, 0.3362573099415205]","[0, 0]",0.46745819369948066,0.4670278323714528,0.4685714285714285,0.4706745861799814,0.4769585253456222,0.46730986670689756,0.4726027397260274,0.4648204895395906,0.4651685393258426
10,npp_p_smal,0.5974955277280859,2,2,"['ensemble_or', 'ensemble_uniq_or']","[0.4630071599045346, 0.4630071599045346]","[2, 2]",0.580833532014346,0.5856064741741761,0.5957446808510638,0.5828849302490623,0.5974955277280859,0.5761862013229903,0.5813148788927336,0.5786565223111553,0.5843478260869566
11,npp_p_tobo,0.43717277486911,1,3,['ensemble_uniq_or'],[0.31309904153354634],[4],0.43255817231880817,0.4341044219364509,0.43717277486911,0.4322081674636264,0.4327044025157233,0.431960049937578,0.431960049937578,0.431960049937578,0.431960049937578
12,npp_t_east,0.4176904176904176,2,1,"['ensemble_or', 'ensemble_uniq_or']","[0.30600292825768666, 0.30600292825768666]","[1, 1]",0.36961906841388487,0.2685609463911351,0.4033018867924528,0.40866410149429017,0.4176904176904176,0.4007828416951724,0.4018801410105758,0.4004683840749415,0.4004683840749415
13,npp_t_tayl,0.4781553398058252,2,1,"['ensemble_or', 'ensemble_uniq_or']","[0.36950146627565983, 0.36950146627565983]","[0, 0]",0.4178458532359408,0.31159385391583533,0.4538011695906433,0.46314612059310845,0.4781553398058252,0.44840680589784593,0.44874715261959,0.4482366325369738,0.4482366325369739
14,npp_t_west,0.3933649289099526,3,1,"['ensemble_or', 'ensemble_uniq_or']","[0.2503660322108345, 0.2503660322108345]","[0, 0]",0.3599370871378247,0.2655734981133085,0.3932853717026379,0.39226465561938345,0.392434988179669,0.39055411184671907,0.3933649289099526,0.3913560829718876,0.3919716646989374
