,metric,param_index,run_index,indexes,accuracies,false_negatives,false_positives,true_positives,true_negatives
0,0.09397669416673148,1,2,ensemble_or,0.9139163155225722,871,321,1157,3998
1,0.09427786462450484,1,2,ensemble_uniq_or,0.9143519997519342,861,320,1157,3398
2,0.09456185426620822,1,3,ensemble_or,0.9143371019924816,860,330,1168,3051
3,0.09456185426620822,1,3,ensemble_uniq_or,0.9143371019924816,860,330,1168,3051
